42718525,40.902646,-73.841792,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:06:30Z
42721235,40.816401,-73.835797,lothisoft,197756,4,3174250,2009-11-21T09:10:01Z
42724368,40.9008106,-73.9058773,NateOMatic,567237,3,10249628,2011-12-30T21:33:39Z
42728113,40.903206,-73.8879782,woodpeck_fixbot,147510,4,2970028,2009-10-27T23:07:37Z
42730675,40.899816,-73.857803,woodpeck_fixbot,147510,3,2970028,2009-10-27T23:08:01Z
42732724,40.858785,-73.916159,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:08:24Z
42734290,40.838512,-73.926191,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:08:57Z
42735913,40.82603,-73.878577,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:09:15Z
42737557,40.8465164,-73.9210203,Korzun,1424765,3,22837183,2014-06-09T19:37:48Z
42739026,40.876844,-73.851723,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:09:50Z
42740731,40.903415,-73.8503618,DanX,321862,5,28605729,2015-02-04T08:06:42Z
42742370,40.851514,-73.891313,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:10:30Z
42743955,40.810504,-73.858039,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:11:04Z
42745717,40.8607518,-73.8370932,woodpeck_fixbot,147510,3,2970028,2009-10-27T23:11:22Z
42747394,40.840281,-73.834333,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:11:41Z
42749275,40.8691472,-73.9080769,woodpeck_fixbot,147510,3,2970028,2009-10-27T23:12:00Z
42750875,40.810389,-73.876136,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:12:19Z
42752635,40.896192,-73.9118292,NateOMatic,567237,4,18858941,2013-11-12T17:17:32Z
42755056,40.869586,-73.8357113,woodpeck_fixbot,147510,4,2970028,2009-10-27T23:13:13Z
42757377,40.814826,-73.847054,lothisoft,197756,4,3183127,2009-11-22T08:45:49Z
42759327,40.834048,-73.866729,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:13:52Z
42761277,40.810264,-73.903984,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:14:12Z
42763749,40.85207,-73.889879,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:14:36Z
42766071,40.868382,-73.799664,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:14:56Z
42768202,40.852119,-73.849422,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:15:33Z
42770828,40.890001,-73.849097,woodpeck_fixbot,147510,2,2970028,2009-10-27T23:15:55Z
42773986,40.8926347,-73.9098998,NateOMatic,567237,5,18792962,2013-11-09T01:19:52Z
42778462,40.8254919,-73.8090194,Rub21_nycbuildings,1781294,3,24443045,2014-07-30T13:28:48Z
42782614,40.8571201,-73.8221976,Korzun,1424765,6,29576327,2015-03-18T18:47:32Z
42786119,40.680171,-73.748426,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:37:20Z
42787636,40.689946,-73.825988,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:37:46Z
42790011,40.7459591,-73.8455787,MCM7,2421207,35,35683841,2015-12-01T12:48:31Z
42794187,40.5609351,-73.9262839,ingalls,305985,4,20522631,2014-02-12T13:46:36Z
42798993,40.5886189,-73.8170971,daniel_solow,1954307,7,50931602,2017-08-08T02:01:45Z
42803296,40.729637,-73.910167,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:40:15Z
42805887,40.681307,-73.736289,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:40:34Z
42807192,40.5905241,-73.8053401,Roadrunner21,330773,5,11178793,2012-04-04T17:12:04Z
42808482,40.7553118,-73.8432231,JaLooNz,741163,6,14173988,2012-12-06T11:25:58Z
42809864,40.742375,-73.85526,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:41:24Z
42811261,40.705398,-73.772921,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:41:23Z
42812746,40.74043,-73.722245,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:41:43Z
42814207,40.690763,-73.846772,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:42:02Z
42815596,40.743908,-73.82004,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:41:39Z
42817054,40.678767,-73.763992,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:41:55Z
42818549,40.7597355,-73.9319495,thevirginian,2441939,5,28942615,2015-02-18T20:48:17Z
42819901,40.745721,-73.761683,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:42:43Z
42821493,40.727369,-73.883328,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:43:17Z
42823163,40.744074,-73.724922,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:43:32Z
42824530,40.77082,-73.821897,woodpeck_fixbot,147510,3,2114249,2009-08-12T03:43:48Z
42826298,40.700262,-73.745001,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:42:58Z
42827936,40.702612,-73.872562,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:43:15Z
42829546,40.7159306,-73.8196455,woodpeck_fixbot,147510,4,3157040,2009-11-19T05:43:31Z
42831558,40.691724,-73.74392,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:43:48Z
42833139,40.773162,-73.847875,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:44:19Z
42834718,40.67649,-73.796923,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:44:34Z
42836364,40.743665,-73.856056,woodpeck_fixbot,147510,4,3157040,2009-11-19T05:44:49Z
42837832,40.6727228,-73.7865371,will l,35195,4,6488511,2010-11-29T18:09:58Z
42839726,40.7250085,-73.9163839,YamaOfParadise,1851008,8,24540749,2014-08-04T17:58:59Z
42842144,40.7722168,-73.8295654,Helpist,1758854,4,21614590,2014-04-10T20:06:30Z
42843693,40.7126401,-73.8800524,woodpeck_fixbot,147510,4,3157040,2009-11-19T05:46:16Z
42845291,40.7154151,-73.826382,woodpeck_fixbot,147510,5,3157040,2009-11-19T05:46:32Z
42846663,40.712509,-73.873539,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:46:37Z
42848315,40.705329,-73.746821,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:46:57Z
42850020,40.7838607,-73.7808327,Pepper,323757,4,9010370,2011-08-13T22:26:43Z
42851699,40.557141,-73.914947,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:46:46Z
42853414,40.67502,-73.750478,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:47:02Z
42855140,40.7718717,-73.9301966,thevirginian,2441939,5,28942615,2015-02-18T20:48:20Z
42857019,40.7520731,-73.7200574,ingalls_nycbuildings,1812841,3,19060787,2013-11-22T19:19:23Z
42858729,40.704019,-73.736169,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:48:07Z
42860450,40.755847,-73.771826,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:48:23Z
42862011,40.717588,-73.904861,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:48:32Z
42863738,40.67356,-73.80931,woodpeck_fixbot,147510,2,2114249,2009-08-12T03:49:03Z
42865463,40.7142351,-73.8073395,KristenK,1494110,4,21740476,2014-04-17T00:04:52Z
42867297,40.732821,-73.753418,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:48:37Z
42869324,40.659819,-73.730466,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:48:55Z
42871355,40.727192,-73.893274,daniel_sz,2694484,4,29189128,2015-03-02T00:24:33Z
42873948,40.7192523,-73.8447995,Nicolas Love,2359041,5,30031525,2015-04-07T05:51:32Z
42875953,40.748981,-73.753933,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:49:43Z
42877755,40.768296,-73.8751913,Korzun,1424765,5,19418132,2013-12-12T18:18:32Z
42879594,40.702535,-73.873512,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:50:29Z
42881315,40.567239,-73.886669,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:50:45Z
42883019,40.7563464,-73.9134076,cquest,158826,10,31703025,2015-06-03T20:58:59Z
42885008,40.716929,-73.840379,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:51:18Z
42887158,40.7413007,-73.8215799,woodpeck_fixbot,147510,5,3157040,2009-11-19T05:51:38Z
42889427,40.739464,-73.817876,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:52:11Z
42891234,40.6874748,-73.7489068,dannykath,2226712,3,39538652,2016-05-24T17:10:54Z
42893214,40.781321,-73.784367,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:52:47Z
42895295,40.749307,-73.861407,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:53:04Z
42898011,40.676243,-73.847914,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:53:22Z
42900548,40.785605,-73.804284,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:53:38Z
42902929,40.714911,-73.729676,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:54:12Z
42905857,40.7042055,-73.876178,Xoan Manuel,840447,5,20848747,2014-03-01T17:03:13Z
42908969,40.7709138,-73.8890927,ChrisZontine,1376118,4,20647423,2014-02-18T23:28:46Z
42912875,40.7457249,-73.7331073,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:55:12Z
42915639,40.766629,-73.880109,woodpeck_fixbot,147510,3,3157040,2009-11-19T05:55:31Z
42918935,40.7078419,-73.9036479,PlaneMad,1306,4,29050066,2015-02-23T17:55:53Z
42922547,40.741375,-73.852358,woodpeck_fixbot,147510,4,3157040,2009-11-19T05:56:26Z
42926045,40.7092526,-73.8410762,woodpeck_fixbot,147510,5,3157040,2009-11-19T05:56:41Z
42929608,40.69309,-73.746173,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:56:57Z
42933609,40.713471,-73.810145,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:57:14Z
42937406,40.7711835,-73.7455225,RussNelson,3962,5,28855919,2015-02-15T05:49:25Z
42942811,40.767537,-73.730326,woodpeck_fixbot,147510,2,3157040,2009-11-19T05:57:49Z
42946339,40.6151667,-74.1598543,ridixcr,2508151,5,39558610,2016-05-25T15:11:38Z
42948207,40.545406,-74.151426,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:12:38Z
42949555,40.569627,-74.140448,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:12:55Z
42950969,40.604241,-74.12661,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:13:11Z
42952542,40.608374,-74.1019,woodpeck_fixbot,147510,4,3426638,2009-12-22T12:13:28Z
42953854,40.603024,-74.069517,woodpeck_fixbot,147510,3,3426638,2009-12-22T12:13:46Z
42955358,40.6112127,-74.1056015,woodpeck_fixbot,147510,5,3426638,2009-12-22T12:14:19Z
42956943,40.551004,-74.154306,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:14:36Z
42958542,40.58611,-74.10793,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:14:54Z
42959903,40.592089,-74.077685,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:15:11Z
42961379,40.538125,-74.179687,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:15:29Z
42962921,40.611339,-74.090631,woodpeck_fixbot,147510,3,3426638,2009-12-22T12:15:46Z
42964545,40.554541,-74.200597,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:16:18Z
42966096,40.562668,-74.128402,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:16:39Z
42967556,40.604147,-74.154241,woodpeck_fixbot,147510,6,3426638,2009-12-22T12:16:59Z
42968988,40.607691,-74.089443,thetornado76,1624486,5,42291030,2016-09-20T07:18:02Z
42970875,40.5627726,-74.1175923,thetornado76,1624486,4,42268754,2016-09-19T11:57:21Z
42972589,40.574055,-74.096306,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:17:59Z
42974140,40.547796,-74.217097,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:18:18Z
42975686,40.6120002,-74.062205,woodpeck_fixbot,147510,3,3426638,2009-12-22T12:18:52Z
